VendorNumber,Brand,ActualPrice,PurchasePrice,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,TotalPurchaseQuantity,TotalPurchaseDollars,TotalFreightCost
2000,21859,13.99,8.49,222373,2940818.27,1200604.49,24822.83,550501875,5061055315.14,25729446.27
2000,22197,12.99,8.49,402,5221.9800000000005,1740.66,44.89,813750,7481234.76,38033.18
2000,22226,15.99,9.99,268,4821.32,4821.32,29.48,1627500,14962469.52,76066.36
2000,22474,12.99,8.72,938,12184.619999999999,3481.32,105.19,1627500,14962469.52,76066.36
2000,22593,10.99,7.58,64990,721208.1,504055.74,7193.12,275861250,2536138583.64,12893248.02
2000,22595,10.99,7.48,402,4417.98,736.33,90.45,406875,3740617.38,19016.59
2000,22745,49.99,32.67,201,10047.99,10047.99,22.11,1220625,11221852.14,57049.77
2000,22763,5.49,3.56,1005,10709.95,8567.960000000001,110.55,4882500,44887408.56,228199.08
2000,22765,65.99,40.81,603,39791.97,13263.99,67.67,1220625,11221852.14,57049.77
2000,23032,74.99,51.01,2881,144021.19,90431.91,318.92,10985625,100996669.26,513447.93
2000,23038,34.99,19.47,1541,46884.59,32752.28,170.18,6510000,59849878.08,304265.44
2000,23117,6.99,4.82,1407,9834.93,8898.27,155.44,7730625,71071730.22,361315.21
2000,23230,13.99,9.39,38257,535215.43,278387.01,4253.16,120841875,1110963361.86,5647927.23
2000,23235,14.99,7.18,136479,1553638.21,828468.4,15172.15,439425000,4039866770.4,20537917.2
2000,23237,13.99,9.52,67,937.33,937.33,7.37,406875,3740617.38,19016.59
2000,23239,8.99,6.12,153698,1514338.02,807869.92,17097.73,498015000,4578515673.12,23276306.16
2000,23278,54.99,33.33,2479,132836.21,82126.59,274.7,9358125,86034199.74,437381.57
2000,23279,24.99,16.44,56950,1423180.5,796981.08,6329.49,193672500,1780533872.88,9051896.84
2000,23280,149.99,102.73,67,10049.33,10049.33,7.37,406875,3740617.38,19016.59
2000,23281,949.99,637.58,603,572843.97,127298.66,68.34,813750,7481234.76,38033.18
2000,23282,58.99,40.4,1206,71141.94,51380.29,133.33,5289375,48628025.94,247215.67
2000,23284,219.99,142.85,1273,280047.27,147393.30000000002,142.04,4068750,37406173.8,190165.9
2000,23285,42.99,28.66,2144,92170.56,72008.25,235.84,10171875,93515434.5,475414.75
2000,23286,199.99,132.44,737,147392.63,93795.31,81.74,2848125,26184321.66,133116.13
2000,23287,139.99,92.71,4690,656553.1000000001,112551.96,527.2900000000001,4882500,44887408.56,228199.08
2000,23288,51.99,35.86,402,20899.98,6966.66,44.89,813750,7481234.76,38033.18
2000,23289,699.99,479.45,1206,844187.94,375194.64,135.34,3255000,29924939.04,152132.72
2000,23290,64.99,42.2,670,43543.299999999996,34834.64,74.37,3255000,29924939.04,152132.72
2000,23291,59.99,40.81,134,8038.66,4019.33,14.74,406875,3740617.38,19016.59
2000,23292,439.99,299.31,268,117917.32,58958.66,30.150000000000002,813750,7481234.76,38033.18
2000,23293,81.99,55.03,1809,148319.91,82399.95,201.0,6103125,56109260.7,285248.85
2000,23294,49.99,32.46,1139,56938.61,33493.3,125.96000000000001,4068750,37406173.8,190165.9
2000,23295,63.99,42.1,1072,68597.28,42873.3,118.59,4068750,37406173.8,190165.9
2000,23308,126.99,87.58,737,93591.63,51049.979999999996,82.41,2441250,22443704.28,114099.54
2000,23309,96.99,64.66,469,45488.31,45488.31,51.59,2848125,26184321.66,133116.13
2000,23321,31.99,21.61,1943,62156.57,51439.92,213.73,9765000,89774817.12,456398.16
2000,23322,98.99,64.28,1005,99484.95,53058.64,111.89,3255000,29924939.04,152132.72
2000,23323,82.99,54.24,1809,150128.91,33361.979999999996,203.01,2441250,22443704.28,114099.54
2000,23324,279.99,189.18,670,187593.30000000002,75037.32,75.71000000000001,1627500,14962469.52,76066.36
2000,23325,209.99,136.36,603,126623.97,42207.990000000005,68.34,1220625,11221852.14,57049.77
2000,23326,24.99,16.12,2881,71996.19,60275.88,318.25,14647500,134662225.68,684597.24
2000,23327,899.99,616.43,603,542693.97,180897.99,68.34,1220625,11221852.14,57049.77
2000,23328,75.99,52.41,1541,117100.59,91643.93999999999,170.18,7323750,67331112.84,342298.62
2000,23329,224.99,149.0,536,120594.64,60297.32,60.300000000000004,1627500,14962469.52,76066.36
2000,23330,42.99,28.47,603,25922.97,25922.97,66.33,3661875,33665556.42,171149.31
2000,23331,149.99,98.68,670,100493.3,30147.99,75.71000000000001,1220625,11221852.14,57049.77
2000,23332,26.99,17.99,2010,54249.899999999994,32549.94,223.11,7323750,67331112.84,342298.62
2000,23333,59.99,41.37,402,24115.98,16077.32,44.22,1627500,14962469.52,76066.36
2000,23334,31.99,20.64,3082,98593.18,51439.92,341.7,9765000,89774817.12,456398.16
2000,23335,199.99,133.33,670,133993.30000000002,53597.32,75.04,1627500,14962469.52,76066.36
2000,23336,229.99,155.4,804,184911.96000000002,77046.65000000001,90.45,2034375,18703086.9,95082.95
2000,23337,139.99,94.59,2010,281379.9,121931.29000000001,223.78,5289375,48628025.94,247215.67
2000,23338,54.99,35.48,536,29474.64,22105.98,59.63,2441250,22443704.28,114099.54
2000,23339,49.99,34.24,1809,90431.91,70335.93000000001,198.99,8544375,78552964.98,399348.39
2000,23340,149.99,100.66,938,140690.62,30147.99,105.19000000000001,1220625,11221852.14,57049.77
2000,23341,32.99,22.75,1005,33154.95,8841.32,111.89,1627500,14962469.52,76066.36
2000,23359,49.99,33.78,938,46622.62,23177.31,104.52000000000001,2848125,26184321.66,133116.13
2000,23493,34.99,24.13,3082,107839.18000000001,49230.93,343.04,8544375,78552964.98,399348.39
2000,23494,29.99,20.13,938,28130.62,10046.65,52.93,2034375,18703086.9,95082.95
2000,23495,17.99,12.24,1675,30133.249999999996,22901.269999999997,97.82,7730625,71071730.22,361315.21
2000,23496,45.99,31.5,1005,46219.950000000004,36975.96,110.55,4882500,44887408.56,228199.08
2000,23497,79.99,54.79,2278,182217.22,96467.93999999999,253.93,7323750,67331112.84,342298.62
2000,23534,19.99,10.38,15142,265905.58,151801.9,1685.05,52893750,486280259.4,2472156.7
2000,23535,24.99,16.89,92460,1599135.9,661886.97,10326.710000000001,227443125,2091005115.42,10630273.81
2000,23852,29.99,19.47,67,2009.33,2009.33,7.37,406875,3740617.38,19016.59
2000,23875,54.99,32.44,3350,174769.5,106777.23000000001,370.51,12613125,115959138.78,589514.29
2000,23904,19.99,12.49,3082,60470.17999999999,43393.89,340.36,13426875,123440373.54,627547.47
2000,24121,20.99,14.09,4958,104068.42,82973.46999999999,547.39,24005625,220696425.42,1121978.81
2000,24175,13.99,9.08,670,9373.300000000001,937.33,75.04,406875,3740617.38,19016.59
2000,24178,109.99,74.82,1809,198971.91,88431.95999999999,202.34,4882500,44887408.56,228199.08
2000,24197,19.99,13.79,67,1339.33,1339.33,7.37,406875,3740617.38,19016.59
2000,24198,18.99,12.74,1139,21629.61,6361.65,127.30000000000001,2034375,18703086.9,95082.95
2000,24311,87.99,60.68,3819,336033.81,224022.53999999998,422.77000000000004,15461250,142143460.44,722630.42
2000,24312,99.99,67.11,3685,368463.14999999997,241175.87999999998,408.03000000000003,14647500,134662225.68,684597.24
2000,24313,739.99,480.51,402,297475.98,99158.66,45.56,813750,7481234.76,38033.18
2000,24314,43.99,28.38,4891,215155.09,165050.48,539.35,22785000,209474573.28,1064929.04
2000,24319,99.99,66.66,134,13398.66,6699.33,14.74,406875,3740617.38,19016.59
2000,24322,49.99,32.89,7571,378474.29,200959.80000000002,843.5300000000001,24412500,224437042.8,1140995.4
2000,24323,129.99,88.43,6499,844805.01,243861.24000000002,727.62,11392500,104737286.64,532464.52
2000,24328,154.99,101.3,1541,238839.59000000003,134996.29,172.19,5289375,48628025.94,247215.67
2000,24329,197.99,135.61,1005,198979.95,79591.98000000001,113.23,2441250,22443704.28,114099.54
2000,24330,46.99,32.41,8241,387244.59,261311.39,913.21,33770625,310471242.54,1578376.97
2000,24331,60.99,39.6,6432,392287.68,224748.15,713.55,22378125,205733955.9,1045912.45
2000,24478,2.99,2.05,5226,9354.54,2278.67,147.4,7730625,71071730.22,361315.21
2000,24479,1.79,1.15,402,719.58,119.93,11.39,406875,3740617.38,19016.59
2000,24596,21.99,14.86,335,7969.65,7969.65,36.85,2034375,18703086.9,95082.95
2000,24599,16.99,11.4,3283,53835.17,31738.57,365.15,11799375,108477904.02,551481.11
2000,24600,16.99,11.18,1608,27319.92,1138.33,180.9,406875,3740617.38,19016.59
2000,24684,22.99,15.53,13132,307733.68,212165.55,1455.91,54928125,504983346.3,2567239.65
2000,24751,15.99,10.73,804,12855.96,1071.33,90.45,406875,3740617.38,19016.59
2000,24808,10.99,7.28,1541,16935.59,8835.960000000001,171.52,4882500,44887408.56,228199.08
2000,24970,8.99,6.16,2010,18069.9,7227.96,225.12,4882500,44887408.56,228199.08
2000,24990,69.99,46.35,2211,154747.88999999998,65650.62,247.9,5696250,52368643.32,266232.26
2000,25043,8.99,5.74,68340,646134.6,221601.83000000002,7635.990000000001,142813125,1312956700.38,6674823.09
2000,25046,8.99,5.55,316240,2971905.6,1644718.68,35133.46,1056247500,9710642718.48,49367067.64
2000,25072,54.99,37.41,1139,62633.61,40527.630000000005,125.96000000000001,4475625,41146791.18,209182.49
2000,25414,10.99,7.53,5628,61851.72,5890.64,632.48,3255000,29924939.04,152132.72
2000,25587,7.99,5.44,224048,1790143.52,611882.1900000001,25074.08,465058125,4275525665.34,21735962.37
2000,25588,29.99,20.26,265119,3712230.81,1459557.48,29614.670000000002,633097500,5820400643.28,29589814.04
2000,25589,9.99,6.62,259357,2590976.43,1113765.12,28940.65,677040000,6224387320.32,31643605.76
2000,25590,8.99,5.91,364346,3275470.54,1229355.53,40731.310000000005,830431875,7634600072.58,38812860.19
2000,25593,24.99,16.12,201,4620.99,4620.99,22.11,1220625,11221852.14,57049.77
2000,25594,24.99,16.12,24388,539709.12,300426.66,2714.84,82188750,755604710.76,3841351.18
2000,25761,10.99,7.58,9179,105433.20999999999,4953.9800000000005,1033.1399999999999,2441250,22443704.28,114099.54
2000,25771,14.99,10.06,804,11247.960000000001,9373.3,88.44,4068750,37406173.8,190165.9
2000,25773,13.99,9.26,1742,24370.58,18746.6,192.29,8137500,74812347.6,380331.8
2000,25853,16.99,11.4,34840,602249.6,309428.11,3881.31,108635625,998744840.46,5077429.53
2000,26032,89.99,60.8,67,6029.33,6029.33,7.37,406875,3740617.38,19016.59
2000,26223,109.99,71.89,67,7369.33,7369.33,7.37,406875,3740617.38,19016.59
2000,26224,59.99,40.26,2144,128618.56,84405.93000000001,237.85,8544375,78552964.98,399348.39
2000,26225,129.99,83.86,603,78383.97,26127.99,67.67,1220625,11221852.14,57049.77
2000,26227,139.99,92.1,536,75034.64,28137.99,60.300000000000004,1220625,11221852.14,57049.77
2000,26247,49.99,32.46,14137,710326.63,474868.53,1565.79,57369375,527427050.58,2681339.19
2000,26248,249.99,132.44,27202,5814657.98,3945444.41,3015.67,112704375,1036151014.26,5267595.43
2000,26250,20.99,13.63,267263,5810079.87,2961182.92,29760.73,823515000,7571009577.12,38489578.16
2000,26266,16.99,11.56,134,2276.66,1138.33,14.74,406875,3740617.38,19016.59
2000,26268,15.99,10.32,19966,319256.34,145700.88,2220.38,55335000,508723963.68,2586256.24
2000,26539,21.99,15.06,402,8839.98,1473.33,45.56,406875,3740617.38,19016.59
2000,26551,21.99,14.19,105927,2329334.73,1868182.44,63556.2,515917500,4743102837.84,24113036.12
2000,26560,15.99,10.8,26733,427460.67,246405.9,2970.11,93581250,860341997.4,4373815.7
2000,26561,11.99,7.94,134,1472.66,736.33,14.74,406875,3740617.38,19016.59
2000,26562,3.99,2.64,134,534.6600000000001,534.6600000000001,4.02,813750,7481234.76,38033.18
2000,26594,68.99,45.39,871,60090.28999999999,50845.63,95.81,4475625,41146791.18,209182.49
2000,26596,43.99,29.52,603,26525.97,26525.97,66.33,3661875,33665556.42,171149.31
2000,26666,5.99,3.97,1072,8431.28,2542.65,119.93,2034375,18703086.9,95082.95
2000,26883,14.99,10.2,9916,148640.84,103445.99,1098.13,41908125,385283590.14,1958708.77
2000,26935,14.99,9.8,7504,112484.96,82355.06,828.79,33363750,306730625.16,1559360.38
2000,26939,43.99,22.57,7571,312814.29000000004,271820.34,834.15,39873750,366580503.24,1863625.82
2000,26945,12.49,6.77,1143556,14085364.44,4746984.84,127921.09000000001,2257342500,20752945224.24,105504041.32
2000,26947,20.99,13.72,54940,1170342.5999999999,732098.95,6086.95,209540625,1926417950.7,9793543.85
2000,26948,18.99,11.53,1008685,19789083.15,6132153.56,112881.6,1884645000,17326539704.16,88084844.88
2000,27276,8.99,6.12,204082,1834697.18,780017.35,22790.05,526903125,4844099507.1,24626484.05
2000,27489,34.99,23.48,402,14065.98,2344.33,45.56,406875,3740617.38,19016.59
2000,27492,21.99,14.56,5494,120813.06,94293.12,606.35,26040000,239399512.32,1217061.76
2000,27493,21.99,14.66,4422,97239.78,76613.15999999999,488.43,21157500,194512103.76,988862.68
2000,27494,18.99,12.58,2144,40714.56,31808.249999999996,237.18,10171875,93515434.5,475414.75
2000,27567,11.99,7.23,300562,3485952.38,1650537.6300000001,33485.93,858913125,7896443289.18,40144021.49
2000,27579,64.99,43.33,7772,518569.27999999997,281759.79,866.3100000000001,25633125,235658894.94,1198045.17
2000,27581,14.99,9.99,117786,1842193.14,725547.6900000001,13145.4,281964375,2592247844.34,13178496.87
2000,27611,56.99,37.49,1608,91639.92,15273.32,180.23000000000002,1627500,14962469.52,76066.36
2000,27612,259.99,168.82,1541,400644.59,104515.98000000001,173.53,2441250,22443704.28,114099.54
2000,27613,199.99,134.22,536,107194.64,26798.66,60.300000000000004,813750,7481234.76,38033.18
2000,27854,14.99,10.2,2061456,29693872.04,8680280.14,230863.24000000002,3521096250,32371302806.52,164569569.86
2000,27932,17.99,11.99,61305,1137649.95,781067.24,6780.400000000001,255517500,2349107714.64,11942418.52
2000,27969,36.99,24.34,67,2478.33,2478.33,7.37,406875,3740617.38,19016.59
2000,28146,11.99,7.84,26800,333526.0,214160.81,2967.43,104566875,961338666.66,4887263.63
2000,28147,10.99,7.14,1872583,20688897.17,6127914.47,209658.41,3279005625,30145635465.420002,153254698.81
2000,28148,15.99,10.45,402,5221.98,870.33,45.56,406875,3740617.38,19016.59
2000,28578,11.99,7.89,23986,287592.14,41773.16,2699.4300000000003,21157500,194512103.76,988862.68
2000,28681,8.99,5.95,262171,2652320.29,1476101.79,29139.64,880070625,8090955392.94,41132884.17
2000,28682,8.99,5.34,352085,3567914.15,2051533.97,39108.57,1224286875,11255517696.42,57220919.31
2000,28775,10.99,7.58,172659,1972830.41,1294983.37,38492.840000000004,687211875,6317902754.82,32119020.51
2000,28776,10.99,7.38,402,4819.9800000000005,4819.9800000000005,88.44,2441250,22443704.28,114099.54
2000,30602,12.99,8.27,403809,5324605.91,2670438.43,44940.92,1229169375,11300405104.98,57449118.39
2000,30638,13.99,9.52,8844,128015.56,52759.15,985.57,22378125,205733955.9,1045912.45
2000,30713,27.99,11.18,55074,1124446.26,589246.9099999999,6128.49,173735625,1597243621.26,8120083.93
2000,31233,10.99,7.43,152827,1740538.73,1038525.46,16976.46,554163750,5094720871.56,25900595.58
2000,31866,13.99,9.03,488832,7222937.68,4157965.06,54299.48,1701551250,15643261883.16,79527379.38
2000,31915,12.99,8.27,1206737,14027796.03,5140735.8,134885.74,2607255000,23969876171.04,121858308.72
2000,32137,15.99,9.39,96346,1455482.54,1047255.56,10648.31,419895000,3860317136.16,19625120.88
2000,32508,15.99,10.95,49044,1082765.5599999998,711286.74,5434.37,194486250,1788015107.64,9089930.02
2000,32782,13.99,7.79,1608,22495.920000000002,6561.31,180.23000000000002,2848125,26184321.66,133116.13
2000,33963,11.99,4.6,197516,1502107.84,550237.5,22088.56,427218750,3927648249.0,19967419.5
2000,33965,21.99,13.72,74169,1641495.3099999998,950435.2,8234.300000000001,260400000,2393995123.2,12170617.6
2000,33971,28.99,19.07,16147,485253.52999999997,239579.27,1798.28,48418125,445133468.22,2262974.21
2000,34352,24.99,16.44,201,5022.99,5022.99,22.11,1220625,11221852.14,57049.77
2000,34628,8.99,5.99,871,7830.29,6625.63,95.81,4475625,41146791.18,209182.49
2000,35747,13.99,9.33,50384,729930.16,392348.65,5605.22,164784375,1514950038.9,7701718.95
2000,35855,7.49,5.17,804,6021.96,501.83000000000004,90.45,406875,3740617.38,19016.59
2000,35864,10.99,7.28,7236,79523.64,5154.31,1628.1000000000001,2848125,26184321.66,133116.13
2000,36383,13.99,9.39,172525,2625746.75,1480871.52,19168.03,587527500,5401451496.72,27459955.96
2000,36826,42.99,29.65,8375,370292.25,243423.06,927.95,33363750,306730625.16,1559360.38
2000,37601,19.99,9.2,87301,1320701.99,961485.51,39285.450000000004,385310625,3542364658.86,18008710.73
2000,37604,19.99,9.26,130047,1966422.53,1232531.33,58521.15,488656875,4492481473.38,22838924.59
2000,37607,19.99,9.39,113029,1718089.71,1233867.31,50863.05,491098125,4514925177.66,22953024.13
2000,38088,49.99,33.33,1340,65378.6,45282.62,148.74,5696250,52368643.32,266232.26
2000,38190,9.99,6.75,1005,10039.949999999999,2007.99,112.56,1220625,11221852.14,57049.77
2000,38191,16.99,11.72,59563,600997.37,191581.14,6661.14,113111250,1039891631.64,5286612.02
2000,38197,11.99,8.05,82142,990108.58,660742.61,9093.91,332416875,3056084399.46,15536554.03
2000,38198,10.99,6.8,33902,368361.98,219023.0,3759.37,122062500,1122185214.0,5704977.0
2000,38946,8.99,5.59,503974,4751290.26,2386206.34,56109.15,1524967500,14019833940.24,71274179.32
2000,39384,14.99,8.96,922925,13610686.19,6191926.27,102922.72,2494550625,22933725156.78,116590713.29
2000,39988,15.99,10.95,938,14998.62,12855.960000000001,103.18,4882500,44887408.56,228199.08
2000,40822,21.99,15.06,1608,32277.92,24241.94,177.55,7323750,67331112.84,342298.62
2000,40965,29.99,16.44,59027,1510929.73,1067562.5899999999,6527.81,253483125,2330404627.7400002,11847335.57
2000,41219,89.99,48.38,67,6699.33,6699.33,7.37,406875,3740617.38,19016.59
2000,41220,51.99,35.86,670,34431.3,30947.97,73.7,3661875,33665556.42,171149.31
2000,41222,19.99,10.32,36649,608060.51,359239.26,4064.2200000000003,131013750,1204478796.36,6123341.98
2000,41787,30.99,21.08,96614,2899664.86,1897612.8599999999,10704.59,383276250,3523661571.96,17913627.78
2000,41965,15.99,9.73,239123,3685958.77,2129087.14,26572.2,837348750,7698190568.04,39136142.22
2000,42018,11.99,7.94,14740,185576.6,91582.3,1637.48,44756250,411467911.8,2091824.9
2000,43021,19.99,13.24,2479,49756.21,4218.99,278.72,1220625,11221852.14,57049.77
2000,43022,37.99,25.16,603,22907.97,22907.97,66.33,3661875,33665556.42,171149.31
2000,43023,39.99,26.66,1943,77700.57,48227.94,215.74,7323750,67331112.84,342298.62
2000,44033,4.99,3.24,4288,23172.62,11536.060000000001,124.62,13020000,119699756.16,608530.88
2000,44081,16.99,10.96,149142,2865639.58,1440217.93,16591.88,456106875,4193232082.98,21317597.39
2000,44082,16.99,9.03,107401,1540126.99,901926.53,11921.98,382869375,3519920954.58,17894611.19
2000,44083,24.99,14.37,24857,396659.43,237374.97,2762.41,85036875,781789032.42,3974467.31
2000,44084,12.99,7.94,63449,826212.51,551255.23,7032.99,256738125,2360329566.78,11999468.29
2000,44450,169.99,112.58,201,34167.990000000005,11389.33,22.78,406875,3740617.38,19016.59
2000,44724,30.99,20.66,2010,62289.9,24915.96,224.45000000000002,4882500,44887408.56,228199.08
2000,45058,47.99,32.21,134,6430.66,3215.33,14.74,406875,3740617.38,19016.59
2000,45059,12.99,8.78,5896,82217.04000000001,62935.11,650.57,27260625,250621364.46,1274111.53
2000,45061,15.99,10.8,4690,74993.1,25711.920000000002,523.94,9765000,89774817.12,456398.16
2000,45266,12.99,6.53,131454,1502098.46,1049316.48,14543.02,551722500,5072277167.28,25786496.04
2000,45293,6.99,4.69,871,6892.29,5821.63,95.81,4475625,41146791.18,209182.49
2000,45294,10.99,7.53,66196,761664.04,496441.86,14757.42,261213750,2401476357.96,12208650.78
2000,45565,17.99,12.07,2345,42186.549999999996,6026.65,263.98,2034375,18703086.9,95082.95
2000,45710,35.99,24.82,1407,42798.93,8439.32,158.12,1627500,14962469.52,76066.36
2000,47049,43.99,30.34,2010,53244.899999999994,35496.6,222.44,8137500,74812347.6,380331.8
2242,10357,7.99,5.19,256135,2109924.85,813694.2000000001,28608.8,342902760,2779371441.4,14209117.0
2242,10358,8.99,6.07,880,7856.2,5768.400000000001,97.9,2311704,18737335.56,95791.8
2242,12069,7.99,5.33,287870,2403355.9,1230529.3,32058.95,512813004,4156565605.06,21249814.3
2242,12343,17.99,11.18,166815,3076571.8499999996,2444197.25,75066.75,463304010,3755274335.15,19198273.25
2242,12685,14.99,8.38,102300,1477762.0,910115.8,11348.15,220382448,1786292656.72,9132151.6
2242,13141,10.99,7.18,196900,2070761.0,1118526.2,21886.15,369102072,2991727911.08,15294757.4
